Sr. No.,State_Name,District_Name,Block_Name,Gram_Panchayat_Name
373,Gujarat_24,Banaskantha_441,Tharad_3733,Ghodasar_156392
374,Gujarat_24,Banaskantha_441,Tharad_3733,Khorda_156405
375,Gujarat_24,Banaskantha_441,Tharad_3733,Kiyal_156406
376,Gujarat_24,Banaskantha_441,Tharad_3733,Lakhapura_507545
377,Gujarat_24,Banaskantha_441,Tharad_3733,Lunawa_156412
378,Gujarat_24,Banaskantha_441,Tharad_3733,Luvana_156413
379,Gujarat_24,Banaskantha_441,Tharad_3733,Meghpura_507537
380,Gujarat_24,Banaskantha_441,Tharad_3733,Morthal_156419
381,Gujarat_24,Banaskantha_441,Tharad_3733,Pavadasan_156426
382,Gujarat_24,Banaskantha_441,Tharad_3733,Rah_156429
383,Gujarat_24,Banaskantha_441,Tharad_3733,Sidhotara_507563
384,Gujarat_24,Banaskantha_441,Tharad_3733,Terol_507506
385,Gujarat_24,Banaskantha_441,Tharad_3733,Thara_156436
386,Gujarat_24,Banaskantha_441,Tharad_3733,Therwada_507507
387,Gujarat_24,Banaskantha_441,Tharad_3733,Untveliya_156438
388,Gujarat_24,Banaskantha_441,Vadgam_3738,Aamadpura(Gho)_275752
389,Gujarat_24,Banaskantha_441,Vadgam_3738,Amirpura_508102
390,Gujarat_24,Banaskantha_441,Vadgam_3738,Andhariya_156447
391,Gujarat_24,Banaskantha_441,Vadgam_3738,Basu_156448
392,Gujarat_24,Banaskantha_441,Vadgam_3738,Bavalchudi_156449
393,Gujarat_24,Banaskantha_441,Vadgam_3738,Bhalgam_156450
394,Gujarat_24,Banaskantha_441,Vadgam_3738,Bhangrodiya_156451
395,Gujarat_24,Banaskantha_441,Vadgam_3738,Bharkawada_156452
396,Gujarat_24,Banaskantha_441,Vadgam_3738,Bharod_156453
397,Gujarat_24,Banaskantha_441,Vadgam_3738,Bhukhala_276240
398,Gujarat_24,Banaskantha_441,Vadgam_3738,Changa_156454
399,Gujarat_24,Banaskantha_441,Vadgam_3738,Changwada_156455
400,Gujarat_24,Banaskantha_441,Vadgam_3738,Chhaniyana_156456
401,Gujarat_24,Banaskantha_441,Vadgam_3738,Chhapi_156457
402,Gujarat_24,Banaskantha_441,Vadgam_3738,Chitroda_156458
403,Gujarat_24,Banaskantha_441,Vadgam_3738,Dalvana_156459
404,Gujarat_24,Banaskantha_441,Vadgam_3738,Dhanali_156460
405,Gujarat_24,Banaskantha_441,Vadgam_3738,Dharewada_156461
406,Gujarat_24,Banaskantha_441,Vadgam_3738,Dhori_156462
407,Gujarat_24,Banaskantha_441,Vadgam_3738,Dhota_156463
408,Gujarat_24,Banaskantha_441,Vadgam_3738,Edrana_156464
409,Gujarat_24,Banaskantha_441,Vadgam_3738,Fategadh_156465
410,Gujarat_24,Banaskantha_441,Vadgam_3738,Gidasan Moti_156467
411,Gujarat_24,Banaskantha_441,Vadgam_3738,Gidasan Nani_156468
412,Gujarat_24,Banaskantha_441,Vadgam_3738,Hadmatiya_156469
413,Gujarat_24,Banaskantha_441,Vadgam_3738,Harde Vasana_156470
414,Gujarat_24,Banaskantha_441,Vadgam_3738,Hasanpur_156471
415,Gujarat_24,Banaskantha_441,Vadgam_3738,Hatavad_508024
416,Gujarat_24,Banaskantha_441,Vadgam_3738,Iqbalgadh_156472
417,Gujarat_24,Banaskantha_441,Vadgam_3738,Jalotra_156473
418,Gujarat_24,Banaskantha_441,Vadgam_3738,Juni Nagari_156474
419,Gujarat_24,Banaskantha_441,Vadgam_3738,Juni Sendhani_156475
420,Gujarat_24,Banaskantha_441,Vadgam_3738,Kabirpura_156476
421,Gujarat_24,Banaskantha_441,Vadgam_3738,Kaleda_156477
422,Gujarat_24,Banaskantha_441,Vadgam_3738,Kamalpura_508022
423,Gujarat_24,Banaskantha_441,Vadgam_3738,Karasanpura_156478
424,Gujarat_24,Banaskantha_441,Vadgam_3738,Karnala_156479
425,Gujarat_24,Banaskantha_441,Vadgam_3738,Kodarali_156480
426,Gujarat_24,Banaskantha_441,Vadgam_3738,Kodaram_156481
427,Gujarat_24,Banaskantha_441,Vadgam_3738,Kotadi_156482
428,Gujarat_24,Banaskantha_441,Vadgam_3738,Limboi_156483
429,Gujarat_24,Banaskantha_441,Vadgam_3738,Magarwada_156484
430,Gujarat_24,Banaskantha_441,Vadgam_3738,Mahi_156485
431,Gujarat_24,Banaskantha_441,Vadgam_3738,Malosana_156487
432,Gujarat_24,Banaskantha_441,Vadgam_3738,Manpura_156488
433,Gujarat_24,Banaskantha_441,Vadgam_3738,Megal_156489
434,Gujarat_24,Banaskantha_441,Vadgam_3738,Mejarpura_260520
435,Gujarat_24,Banaskantha_441,Vadgam_3738,Memadpur_156490
436,Gujarat_24,Banaskantha_441,Vadgam_3738,Mepada_156491
437,Gujarat_24,Banaskantha_441,Vadgam_3738,Meta_156492
438,Gujarat_24,Banaskantha_441,Vadgam_3738,Moriya_156493
439,Gujarat_24,Banaskantha_441,Vadgam_3738,Mumanvas_156494
440,Gujarat_24,Banaskantha_441,Vadgam_3738,Nagana_156495
441,Gujarat_24,Banaskantha_441,Vadgam_3738,Nagarpura_275754
442,Gujarat_24,Banaskantha_441,Vadgam_3738,Nalasar_156496
443,Gujarat_24,Banaskantha_441,Vadgam_3738,Nandotra_156497
444,Gujarat_24,Banaskantha_441,Vadgam_3738,Nanosana_156498
445,Gujarat_24,Banaskantha_441,Vadgam_3738,Navi Sendhani_156499
446,Gujarat_24,Banaskantha_441,Vadgam_3738,Navisana_156500
447,Gujarat_24,Banaskantha_441,Vadgam_3738,Navo Vas_156501
448,Gujarat_24,Banaskantha_441,Vadgam_3738,Nizampura_156502
449,Gujarat_24,Banaskantha_441,Vadgam_3738,Panchada_156503
450,Gujarat_24,Banaskantha_441,Vadgam_3738,Parkhadi_156504
451,Gujarat_24,Banaskantha_441,Vadgam_3738,Pasvadal_156505
452,Gujarat_24,Banaskantha_441,Vadgam_3738,Pepol_156506
453,Gujarat_24,Banaskantha_441,Vadgam_3738,Pilucha_156507
454,Gujarat_24,Banaskantha_441,Vadgam_3738,Pirojpura_156508
455,Gujarat_24,Banaskantha_441,Vadgam_3738,Rajosana_156509
456,Gujarat_24,Banaskantha_441,Vadgam_3738,Rupal_156510
457,Gujarat_24,Banaskantha_441,Vadgam_3738,Sakalana_156511
458,Gujarat_24,Banaskantha_441,Vadgam_3738,Salemkot_156512
459,Gujarat_24,Banaskantha_441,Vadgam_3738,Sardarpura_508053
460,Gujarat_24,Banaskantha_441,Vadgam_3738,Sherpura (Majadar)_156513
461,Gujarat_24,Banaskantha_441,Vadgam_3738,Sherpura (Sembhar)_156514
462,Gujarat_24,Banaskantha_441,Vadgam_3738,Sisrana_156515
463,Gujarat_24,Banaskantha_441,Vadgam_3738,Teniwada_156516
464,Gujarat_24,Banaskantha_441,Vadgam_3738,Thalwada_156517
465,Gujarat_24,Banaskantha_441,Vadgam_3738,Thuvar_508012
466,Gujarat_24,Banaskantha_441,Vadgam_3738,Timbachudi_156518
467,Gujarat_24,Banaskantha_441,Vadgam_3738,Umrecha_156519
468,Gujarat_24,Banaskantha_441,Vadgam_3738,Vadgam_156520
469,Gujarat_24,Banaskantha_441,Vadgam_3738,Vagadadi_156521
470,Gujarat_24,Banaskantha_441,Vadgam_3738,Vansol_156522
471,Gujarat_24,Banaskantha_441,Vadgam_3738,Varasada_156523
472,Gujarat_24,Banaskantha_441,Vadgam_3738,Varnawada_156524
473,Gujarat_24,Banaskantha_441,Vadgam_3738,Varvadiya_156525
474,Gujarat_24,Banaskantha_441,Vadgam_3738,Vasana (Sembhar)_508103
475,Gujarat_24,Banaskantha_441,Vadgam_3738,Vesa_156526
476,Gujarat_24,Gandhinagar_446,Dehgam_3776,Aantroli_158577
477,Gujarat_24,Gandhinagar_446,Dehgam_3776,Ahamadpur_158573
478,Gujarat_24,Gandhinagar_446,Dehgam_3776,Amrajina Muvada_158574
479,Gujarat_24,Gandhinagar_446,Dehgam_3776,Anguthala_158575
480,Gujarat_24,Gandhinagar_446,Dehgam_3776,Antoli_158576
481,Gujarat_24,Gandhinagar_446,Dehgam_3776,Arajanjina Muvada_158578
482,Gujarat_24,Gandhinagar_446,Dehgam_3776,Babra_158579
483,Gujarat_24,Gandhinagar_446,Dehgam_3776,Badpur_158580
484,Gujarat_24,Gandhinagar_446,Dehgam_3776,Bahiyal_158581
485,Gujarat_24,Gandhinagar_446,Dehgam_3776,Bardoli (Bariya)_158582
486,Gujarat_24,Gandhinagar_446,Dehgam_3776,Bardoli (Kothi)_158583
487,Gujarat_24,Gandhinagar_446,Dehgam_3776,Bariya_158584
488,Gujarat_24,Gandhinagar_446,Dehgam_3776,Bhadroda_158585
489,Gujarat_24,Gandhinagar_446,Dehgam_3776,Bilamana_158586
490,Gujarat_24,Gandhinagar_446,Dehgam_3776,Chamla_158587
491,Gujarat_24,Gandhinagar_446,Dehgam_3776,Chekhlapagi_158588
492,Gujarat_24,Gandhinagar_446,Dehgam_3776,Chiskari_158589
493,Gujarat_24,Gandhinagar_446,Dehgam_3776,Demaliya_158590
494,Gujarat_24,Gandhinagar_446,Dehgam_3776,Devkaran Na Muvada_158591
495,Gujarat_24,Gandhinagar_446,Dehgam_3776,Dharisana_158592
496,Gujarat_24,Gandhinagar_446,Dehgam_3776,Dod_158593
497,Gujarat_24,Gandhinagar_446,Dehgam_3776,Dumecha_158594
498,Gujarat_24,Gandhinagar_446,Dehgam_3776,Ghamij_158595
499,Gujarat_24,Gandhinagar_446,Dehgam_3776,Halisa_158596
500,Gujarat_24,Gandhinagar_446,Dehgam_3776,Harakhjina Muvada_158597
501,Gujarat_24,Gandhinagar_446,Dehgam_3776,Harsoli-Jivajini Muvadi_276163
502,Gujarat_24,Gandhinagar_446,Dehgam_3776,Hathijan_158599
503,Gujarat_24,Gandhinagar_446,Dehgam_3776,Hilol Vasna_158601
504,Gujarat_24,Gandhinagar_446,Dehgam_3776,Hilol_158600
505,Gujarat_24,Gandhinagar_446,Dehgam_3776,Isanpur Dodiya_158602
506,Gujarat_24,Gandhinagar_446,Dehgam_3776,Jaliya Math_158603
507,Gujarat_24,Gandhinagar_446,Dehgam_3776,Jalundra Mota_158604
508,Gujarat_24,Gandhinagar_446,Dehgam_3776,Jalundra Nana_158628
509,Gujarat_24,Gandhinagar_446,Dehgam_3776,Jesa Chandna Muvada_245433
510,Gujarat_24,Gandhinagar_446,Dehgam_3776,Jindva_158605
511,Gujarat_24,Gandhinagar_446,Dehgam_3776,Kadadara_158607
512,Gujarat_24,Gandhinagar_446,Dehgam_3776,Kadjodra_158608
513,Gujarat_24,Gandhinagar_446,Dehgam_3776,Kalyanji Na Muvada_158609
514,Gujarat_24,Gandhinagar_446,Dehgam_3776,Kamalbandh Vasna_158610
515,Gujarat_24,Gandhinagar_446,Dehgam_3776,Kanipur_158611
516,Gujarat_24,Gandhinagar_446,Dehgam_3776,Kantharpur_158612
517,Gujarat_24,Gandhinagar_446,Dehgam_3776,Karoli_158613
518,Gujarat_24,Gandhinagar_446,Dehgam_3776,Khadiya - Thadakuva_158614
519,Gujarat_24,Gandhinagar_446,Dehgam_3776,Khakhara_276018
520,Gujarat_24,Gandhinagar_446,Dehgam_3776,Khanpur_158615
521,Gujarat_24,Gandhinagar_446,Dehgam_3776,Kodrali_158616
522,Gujarat_24,Gandhinagar_446,Dehgam_3776,Krishnanagar_158617
523,Gujarat_24,Gandhinagar_446,Dehgam_3776,Lavad_158618
524,Gujarat_24,Gandhinagar_446,Dehgam_3776,Lihoda_158619
525,Gujarat_24,Gandhinagar_446,Dehgam_3776,Mirapur_158621
526,Gujarat_24,Gandhinagar_446,Dehgam_3776,Mithana Muvada_158622
527,Gujarat_24,Gandhinagar_446,Dehgam_3776,Morali_245429
528,Gujarat_24,Gandhinagar_446,Dehgam_3776,Mosampur_158623
529,Gujarat_24,Gandhinagar_446,Dehgam_3776,Moti Pavthi_513370
530,Gujarat_24,Gandhinagar_446,Dehgam_3776,Moti-Nani Machhang_276166
531,Gujarat_24,Gandhinagar_446,Dehgam_3776,Motipura_158626
532,Gujarat_24,Gandhinagar_446,Dehgam_3776,Nandol_158629
533,Gujarat_24,Gandhinagar_446,Dehgam_3776,Navanagar_158631
534,Gujarat_24,Gandhinagar_446,Dehgam_3776,Ottampur_158632
535,Gujarat_24,Gandhinagar_446,Dehgam_3776,Pahadiya_158633
536,Gujarat_24,Gandhinagar_446,Dehgam_3776,Palaiya_158634
537,Gujarat_24,Gandhinagar_446,Dehgam_3776,Pallano Math_158635
538,Gujarat_24,Gandhinagar_446,Dehgam_3776,Palundra_158636
539,Gujarat_24,Gandhinagar_446,Dehgam_3776,Pasuniya_158637
540,Gujarat_24,Gandhinagar_446,Dehgam_3776,Patna Kuva_158638
541,Gujarat_24,Gandhinagar_446,Dehgam_3776,Piplaj_158639
542,Gujarat_24,Gandhinagar_446,Dehgam_3776,Rakhiyal_158640
543,Gujarat_24,Gandhinagar_446,Dehgam_3776,Ramnagar_158641
544,Gujarat_24,Gandhinagar_446,Dehgam_3776,Sagdalpur_158642
545,Gujarat_24,Gandhinagar_446,Dehgam_3776,Sahebji Na Muvada_158643
546,Gujarat_24,Gandhinagar_446,Dehgam_3776,Salki_158644
547,Gujarat_24,Gandhinagar_446,Dehgam_3776,Sametri_158645
548,Gujarat_24,Gandhinagar_446,Dehgam_3776,Sampa_158646
549,Gujarat_24,Gandhinagar_446,Dehgam_3776,Sanoda_158647
550,Gujarat_24,Gandhinagar_446,Dehgam_3776,Shiyapura_158648
551,Gujarat_24,Gandhinagar_446,Dehgam_3776,Shiyavada_158649
552,Gujarat_24,Gandhinagar_446,Dehgam_3776,Udan_158652
553,Gujarat_24,Gandhinagar_446,Dehgam_3776,Vadod_158653
554,Gujarat_24,Gandhinagar_446,Dehgam_3776,Vadvasa_158654
555,Gujarat_24,Gandhinagar_446,Dehgam_3776,Vardhana Muvada_158655
556,Gujarat_24,Gandhinagar_446,Dehgam_3776,Vasana Chaudhary_158656
557,Gujarat_24,Gandhinagar_446,Dehgam_3776,Vasna Rathod_158657
558,Gujarat_24,Gandhinagar_446,Dehgam_3776,Vasna Sogthi_158658
559,Gujarat_24,Gandhinagar_446,Dehgam_3776,Vatva_158659
560,Gujarat_24,Gandhinagar_446,Dehgam_3776,Velpura_158660
561,Gujarat_24,Gandhinagar_446,Dehgam_3776,Zank_158661
562,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Adraj Moti_158435
563,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Alampur_158436
564,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Bhoyan Rathod_158440
565,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Bhundiya -Dharampur_158441
566,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Chandrala_158442
567,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Chekhalarani_158443
568,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Chhala_158444
569,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Chiloda (Dabhoda)_158445
570,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Dabhoda_158446
571,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Dantali_158447
572,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Dashela_158448
573,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Dhanap_158449
574,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Dolarana Vasana_158450
575,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Galudan_158451
576,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Giyod_158452
577,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Isanpur Mota_158453
578,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Jakhora - Rajpur_158454
579,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Jalund_158455
580,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Jamiyatpur_158456
581,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Lavarpur_158462
582,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Lekawada_158463
583,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Limbadia-Karai_158464
584,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Madhavgadh_158465
585,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Magodi_158466
586,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Mahudara_158467
587,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Medra_158468
588,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Mubarakpura_158540
589,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Palaj_158469
590,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Pindharada_158470
591,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Piplaj_158471
592,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Pirojpur_158472
593,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Prantiya_158474
594,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Pundarasan_158475
595,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Raipur_158476
596,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Ranasan_158478
597,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Ratanpur_158481
598,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Rupal_158483
599,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Sadra_158484
600,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Sardhav_158485
601,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Shahpur_158487
602,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Shertha_158488
603,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Shiholi Moti_158489
604,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Sonarda_158490
605,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Sonipur_158491
606,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Tarapur_158493
607,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Titoda_158494
608,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Unava_158495
609,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Uvarsad_158496
610,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Vadodara_158497
611,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Valad_158498
612,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Vankanerda_158499
613,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Vasan_158500
614,Gujarat_24,Gandhinagar_446,Gandhinagar_3775,Vira Talavdi_158503
615,Gujarat_24,Gandhinagar_446,Kalol_3773,Adhana_158506
616,Gujarat_24,Gandhinagar_446,Kalol_3773,Arsodiya_158509
617,Gujarat_24,Gandhinagar_446,Kalol_3773,Bhadol_158511
618,Gujarat_24,Gandhinagar_446,Kalol_3773,Bhavpura_158512
619,Gujarat_24,Gandhinagar_446,Kalol_3773,Bhimasan_158513
620,Gujarat_24,Gandhinagar_446,Kalol_3773,Bhoyan Moti_158514
621,Gujarat_24,Gandhinagar_446,Kalol_3773,Bileshvarpura_158515
622,Gujarat_24,Gandhinagar_446,Kalol_3773,Borisana_158516
623,Gujarat_24,Gandhinagar_446,Kalol_3773,Chandisana_158517
624,Gujarat_24,Gandhinagar_446,Kalol_3773,Chhatral_158518
625,Gujarat_24,Gandhinagar_446,Kalol_3773,Dantali_158519
626,Gujarat_24,Gandhinagar_446,Kalol_3773,Dhamasna_158520
627,Gujarat_24,Gandhinagar_446,Kalol_3773,Dhanaj_158521
628,Gujarat_24,Gandhinagar_446,Kalol_3773,Dhanot_158522
629,Gujarat_24,Gandhinagar_446,Kalol_3773,Dingucha_158524
630,Gujarat_24,Gandhinagar_446,Kalol_3773,Ganpatpura_158525
631,Gujarat_24,Gandhinagar_446,Kalol_3773,Golthara_158526
632,Gujarat_24,Gandhinagar_446,Kalol_3773,Hajipur_158527
633,Gujarat_24,Gandhinagar_446,Kalol_3773,Isand_158529
634,Gujarat_24,Gandhinagar_446,Kalol_3773,Jaspur_158532
635,Gujarat_24,Gandhinagar_446,Kalol_3773,Jethlaj_158533
636,Gujarat_24,Gandhinagar_446,Kalol_3773,Kantha_158534
637,Gujarat_24,Gandhinagar_446,Kalol_3773,Karoli_158535
638,Gujarat_24,Gandhinagar_446,Kalol_3773,Khatraj_158536
639,Gujarat_24,Gandhinagar_446,Kalol_3773,Khorajdabhi_158537
640,Gujarat_24,Gandhinagar_446,Kalol_3773,Mokhasan_158539
641,Gujarat_24,Gandhinagar_446,Kalol_3773,Nandoli_158543
642,Gujarat_24,Gandhinagar_446,Kalol_3773,Nardipur_158544
643,Gujarat_24,Gandhinagar_446,Kalol_3773,Nasmed_158545
644,Gujarat_24,Gandhinagar_446,Kalol_3773,Nava_158546
645,Gujarat_24,Gandhinagar_446,Kalol_3773,Ola_158547
646,Gujarat_24,Gandhinagar_446,Kalol_3773,Paliyad_158548
647,Gujarat_24,Gandhinagar_446,Kalol_3773,Palsana_158550
648,Gujarat_24,Gandhinagar_446,Kalol_3773,Pansar_158551
649,Gujarat_24,Gandhinagar_446,Kalol_3773,Piyaj_158552
650,Gujarat_24,Gandhinagar_446,Kalol_3773,Pratappura (Balva)_158505
651,Gujarat_24,Gandhinagar_446,Kalol_3773,Rakanpur_158554
652,Gujarat_24,Gandhinagar_446,Kalol_3773,Ramnagar_158555
653,Gujarat_24,Gandhinagar_446,Kalol_3773,Rancharada_158556
654,Gujarat_24,Gandhinagar_446,Kalol_3773,Ranchhodpura_158557
655,Gujarat_24,Gandhinagar_446,Kalol_3773,Sabaspur_158558
656,Gujarat_24,Gandhinagar_446,Kalol_3773,Saij_244997
657,Gujarat_24,Gandhinagar_446,Kalol_3773,Sanavad_158559
658,Gujarat_24,Gandhinagar_446,Kalol_3773,Santej_158560
659,Gujarat_24,Gandhinagar_446,Kalol_3773,Sherisa_158561
660,Gujarat_24,Gandhinagar_446,Kalol_3773,Usmanabad_158565
661,Gujarat_24,Gandhinagar_446,Kalol_3773,Vadavsvami_158566
662,Gujarat_24,Gandhinagar_446,Kalol_3773,Vadsar_158567
663,Gujarat_24,Gandhinagar_446,Kalol_3773,Vansajada (K)_158569
664,Gujarat_24,Gandhinagar_446,Kalol_3773,Veda_158572
665,Gujarat_24,Gandhinagar_446,Mansa_3774,Ajol_158432
666,Gujarat_24,Gandhinagar_446,Mansa_3774,Aluva_158507
667,Gujarat_24,Gandhinagar_446,Mansa_3774,Amaja_158508
668,Gujarat_24,Gandhinagar_446,Mansa_3774,Amarapur_158433
669,Gujarat_24,Gandhinagar_446,Mansa_3774,Amarpura (Kh)_244403
670,Gujarat_24,Gandhinagar_446,Mansa_3774,Ambod_238442
671,Gujarat_24,Gandhinagar_446,Mansa_3774,Anodiya_244405
672,Gujarat_24,Gandhinagar_446,Mansa_3774,Badpura_244441
673,Gujarat_24,Gandhinagar_446,Mansa_3774,Balva_158510
674,Gujarat_24,Gandhinagar_446,Mansa_3774,Bapupura_238439
675,Gujarat_24,Gandhinagar_446,Mansa_3774,Bhimpura (M)_238445
676,Gujarat_24,Gandhinagar_446,Mansa_3774,Bilodra_244406
677,Gujarat_24,Gandhinagar_446,Mansa_3774,Boru_244407
678,Gujarat_24,Gandhinagar_446,Mansa_3774,Chadasna_244408
679,Gujarat_24,Gandhinagar_446,Mansa_3774,Charada_244409
680,Gujarat_24,Gandhinagar_446,Mansa_3774,Delvad_244410
681,Gujarat_24,Gandhinagar_446,Mansa_3774,Delvada_244411
682,Gujarat_24,Gandhinagar_446,Mansa_3774,Dhameda_244412
683,Gujarat_24,Gandhinagar_446,Mansa_3774,Dhendhu_158523
684,Gujarat_24,Gandhinagar_446,Mansa_3774,Dholakuva_244413
685,Gujarat_24,Gandhinagar_446,Mansa_3774,Fatehpura_238441
686,Gujarat_24,Gandhinagar_446,Mansa_3774,Galthara_244414
687,Gujarat_24,Gandhinagar_446,Mansa_3774,Gulabpura_238440
688,Gujarat_24,Gandhinagar_446,Mansa_3774,Gunma_275955
689,Gujarat_24,Gandhinagar_446,Mansa_3774,Harna Hoda_244417
690,Gujarat_24,Gandhinagar_446,Mansa_3774,Indrapura_238444
691,Gujarat_24,Gandhinagar_446,Mansa_3774,Itadra_244418
692,Gujarat_24,Gandhinagar_446,Mansa_3774,Itla_158530
693,Gujarat_24,Gandhinagar_446,Mansa_3774,Jamla_158531
694,Gujarat_24,Gandhinagar_446,Mansa_3774,Khadat_244419
695,Gujarat_24,Gandhinagar_446,Mansa_3774,Kharna_244420
696,Gujarat_24,Gandhinagar_446,Mansa_3774,Khata Amba_244421
697,Gujarat_24,Gandhinagar_446,Mansa_3774,Kunvadara_238438
698,Gujarat_24,Gandhinagar_446,Mansa_3774,Lakroda_244422
699,Gujarat_24,Gandhinagar_446,Mansa_3774,Limbodara_158538
700,Gujarat_24,Gandhinagar_446,Mansa_3774,Lodra_244423
701,Gujarat_24,Gandhinagar_446,Mansa_3774,Mahudi_244424
702,Gujarat_24,Gandhinagar_446,Mansa_3774,Mandali(V)_244425
703,Gujarat_24,Gandhinagar_446,Mansa_3774,Manekpur Makakhad_244426
704,Gujarat_24,Gandhinagar_446,Mansa_3774,Nadri_158542
705,Gujarat_24,Gandhinagar_446,Mansa_3774,Padusma_244428
706,Gujarat_24,Gandhinagar_446,Mansa_3774,Paladi (Vyas)_244429
707,Gujarat_24,Gandhinagar_446,Mansa_3774,Paladi Rathod_237522
708,Gujarat_24,Gandhinagar_446,Mansa_3774,Parbatpura_244430
709,Gujarat_24,Gandhinagar_446,Mansa_3774,Parsa_244431
710,Gujarat_24,Gandhinagar_446,Mansa_3774,Patanpura_238437
711,Gujarat_24,Gandhinagar_446,Mansa_3774,Pundhara_244432
712,Gujarat_24,Gandhinagar_446,Mansa_3774,Rajpura_238446
713,Gujarat_24,Gandhinagar_446,Mansa_3774,Rampura_238443
714,Gujarat_24,Gandhinagar_446,Mansa_3774,Rangpur_244433
715,Gujarat_24,Gandhinagar_446,Mansa_3774,Ridrol_244434
716,Gujarat_24,Gandhinagar_446,Mansa_3774,Samou_238436
717,Gujarat_24,Gandhinagar_446,Mansa_3774,Sobhasan_158562
718,Gujarat_24,Gandhinagar_446,Mansa_3774,Soja_158563
719,Gujarat_24,Gandhinagar_446,Mansa_3774,Solaiya_244435
720,Gujarat_24,Gandhinagar_446,Mansa_3774,Vagosana_158568
721,Gujarat_24,Gandhinagar_446,Mansa_3774,Varsoda_244436
722,Gujarat_24,Gandhinagar_446,Mansa_3774,Veda_244437
723,Gujarat_24,Gandhinagar_446,Mansa_3774,Vihar_244439
724,Gujarat_24,Kachchh_449,Anjar_3725,Bhadroi_160141
725,Gujarat_24,Kachchh_449,Anjar_3725,Budharmora_160145
726,Gujarat_24,Kachchh_449,Anjar_3725,Chandiya_160146
727,Gujarat_24,Kachchh_449,Anjar_3725,Dhamadka_160150
728,Gujarat_24,Kachchh_449,Anjar_3725,Hirapar_276152
729,Gujarat_24,Kachchh_449,Anjar_3725,Khambhara_160153
730,Gujarat_24,Kachchh_449,Anjar_3725,Khedoi_160154
731,Gujarat_24,Kachchh_449,Anjar_3725,Khirsara_160155
732,Gujarat_24,Kachchh_449,Anjar_3725,Lohariya_160160
733,Gujarat_24,Kachchh_449,Anjar_3725,Maringana_275887
734,Gujarat_24,Kachchh_449,Anjar_3725,Mathda_160162
735,Gujarat_24,Kachchh_449,Anjar_3725,Modsar_160165
736,Gujarat_24,Kachchh_449,Anjar_3725,Nagalpar Moti_160167
737,Gujarat_24,Kachchh_449,Anjar_3725,Nagalpar Nani_160168
738,Gujarat_24,Kachchh_449,Anjar_3725,Navagam_160170
